maintenance_event_id,timestamp,Last_Maintenance_Days_Ago,Maintenance_History_Count,Failure_History_Count,maintenance_type,failure_type,failure_code,failure_severity,repair_time_minutes,downtime_minutes,technician_id,spare_part_used,maintenance_cost,old_machine_id,machine_id,machine_name,machine_type,factory_id,factory_name,country,production_line_id,production_line_name,product_family,manufacturer,criticality_level,machine_generation,site_maturity_level,equipment_level,sensor_reliability,data_quality_level,maintenance_strategy,machine_availability_profile,oee_profile,unplanned_downtime_profile,quality_drift_profile,energy_efficiency_profile,systems_maturity
MEV0909,2026-01-04 09:45:00,80.0,11.0,8.0,preventive,mechanical,F002,major,112.5,50.0,TECH02,sensor,654.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0910,2026-01-04 09:50:00,48.0,12.0,9.0,preventive,electrical,F003,minor,94.0,33.0,TECH02,valve,2948.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0911,2026-01-04 09:55:00,73.0,28.0,3.0,corrective,mechanical,F001,major,99.0,141.0,TECH01,bearing,2302.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0912,2026-01-04 10:00:00,51.0,13.0,5.0,preventive,hydraulic,F002,major,63.0,168.0,TECH01,valve,1656.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0913,2026-01-04 10:05:00,32.0,25.0,2.0,preventive,mechanical,F001,critical,97.0,217.0,TECH02,sensor,2578.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0914,2026-01-04 10:10:00,117.0,7.0,1.0,preventive,hydraulic,F003,critical,163.0,100.0,TECH03,pump,2454.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0915,2026-01-04 10:15:00,117.0,23.0,9.0,corrective,hydraulic,F004,minor,103.5,222.0,TECH03,sensor,2560.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0916,2026-01-04 10:20:00,117.0,14.0,11.0,preventive,mechanical,F001,minor,44.0,238.0,TECH01,sensor,2163.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0917,2026-01-04 10:25:00,58.0,9.0,14.0,corrective,mechanical,F004,critical,44.66666666666666,37.0,TECH01,pump,1447.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0918,2026-01-04 10:30:00,20.0,22.0,10.0,preventive,mechanical,F003,critical,45.333333333333336,47.0,TECH01,bearing,1103.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0919,2026-01-04 10:35:00,84.0,18.0,1.0,preventive,mechanical,F003,critical,46.0,37.0,TECH02,bearing,1468.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0920,2026-01-04 10:40:00,117.0,5.0,14.0,preventive,mechanical,F003,major,70.0,27.0,TECH02,pump,1704.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0921,2026-01-04 10:45:00,115.0,28.0,4.0,preventive,hydraulic,F002,critical,94.0,119.0,TECH01,bearing,246.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0922,2026-01-04 10:50:00,106.0,18.5,2.0,corrective,mechanical,F001,minor,167.0,168.0,TECH03,sensor,778.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0923,2026-01-04 10:55:00,43.0,9.0,1.0,corrective,electrical,F001,critical,104.0,235.0,TECH02,sensor,641.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0924,2026-01-04 11:00:00,116.0,23.0,1.0,preventive,hydraulic,F002,critical,158.0,231.0,TECH03,sensor,1151.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0925,2026-01-04 11:05:00,5.0,12.0,2.0,preventive,electrical,F002,critical,86.0,183.0,TECH01,pump,1512.5,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0926,2026-01-04 11:10:00,84.0,7.0,0.0,preventive,electrical,F001,minor,157.0,208.0,TECH02,valve,1874.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0927,2026-01-04 11:15:00,80.0,3.0,10.0,preventive,hydraulic,F003,minor,25.0,121.0,TECH01,sensor,166.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0928,2026-01-04 11:20:00,19.0,28.0,12.0,preventive,hydraulic,F001,minor,33.666666666666664,75.0,TECH02,bearing,669.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0929,2026-01-04 11:25:00,76.0,7.0,7.0,preventive,hydraulic,F003,minor,42.33333333333333,218.0,TECH03,sensor,1094.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0930,2026-01-04 11:30:00,81.0,7.0,8.0,preventive,mechanical,F004,critical,51.0,64.0,TECH01,sensor,608.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0931,2026-01-04 11:35:00,98.0,10.0,11.0,corrective,electrical,F004,minor,48.0,231.0,TECH03,pump,2983.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0932,2026-01-04 11:40:00,27.0,0.0,0.0,preventive,electrical,F003,critical,71.0,59.0,TECH03,bearing,1558.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0933,2026-01-04 11:45:00,41.0,10.0,12.0,preventive,electrical,F001,critical,94.0,224.0,TECH03,sensor,100.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0934,2026-01-04 11:50:00,90.0,4.0,4.0,preventive,mechanical,F001,major,117.0,12.0,TECH03,bearing,1715.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0935,2026-01-04 11:55:00,114.0,22.0,7.0,preventive,mechanical,F002,minor,140.0,196.0,TECH03,bearing,1339.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0936,2026-01-04 12:00:00,34.0,29.0,12.0,preventive,hydraulic,F004,minor,163.0,51.0,TECH03,valve,2663.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0937,2026-01-04 12:05:00,21.0,14.0,1.0,preventive,hydraulic,F004,major,154.0,100.0,TECH02,pump,469.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0937,2026-01-04 12:10:00,42.0,28.0,0.0,corrective,electrical,F001,critical,32.0,71.0,TECH01,sensor,1660.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0939,2026-01-04 12:15:00,105.0,23.0,4.0,corrective,electrical,F004,critical,69.0,42.0,TECH03,sensor,492.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0940,2026-01-04 12:20:00,67.0,8.0,13.0,preventive,electrical,F001,critical,106.0,219.0,TECH02,bearing,1902.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0941,2026-01-04 12:25:00,83.5,10.0,0.0,preventive,hydraulic,F002,major,143.0,215.0,TECH01,sensor,298.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0942,2026-01-04 12:30:00,100.0,10.0,5.0,preventive,electrical,F001,minor,104.0,211.0,TECH02,pump,1176.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0943,2026-01-04 12:35:00,93.0,14.0,8.0,corrective,electrical,F001,critical,100.5,167.0,TECH02,pump,650.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0944,2026-01-04 12:40:00,109.0,28.0,7.0,preventive,mechanical,F003,critical,97.0,165.5,TECH02,pump,742.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0945,2026-01-04 12:45:00,83.0,11.0,11.0,preventive,electrical,F004,major,34.0,164.0,TECH01,pump,2858.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0946,2026-01-04 12:50:00,79.5,13.0,5.0,preventive,electrical,F001,critical,152.0,211.0,TECH01,pump,1638.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0947,2026-01-04 12:55:00,76.0,5.0,3.0,preventive,electrical,F001,major,61.0,150.0,TECH03,sensor,614.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0948,2026-01-04 13:00:00,66.33333333333333,15.0,7.0,preventive,hydraulic,F002,major,37.0,66.0,TECH03,bearing,1586.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0949,2026-01-04 13:05:00,56.66666666666667,25.0,11.0,preventive,hydraulic,F004,major,91.0,68.0,TECH03,sensor,232.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0950,2026-01-04 13:10:00,47.0,12.0,5.0,corrective,hydraulic,F003,minor,105.33333333333331,78.0,TECH03,sensor,1164.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0951,2026-01-04 13:15:00,28.0,4.0,6.0,preventive,hydraulic,F003,major,119.66666666666669,109.0,TECH03,bearing,1492.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0952,2026-01-04 13:20:00,63.0,23.0,1.0,corrective,hydraulic,F004,minor,134.0,116.0,TECH01,valve,2721.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0953,2026-01-04 13:25:00,64.0,21.0,6.0,corrective,hydraulic,F002,critical,114.0,68.0,TECH02,sensor,1600.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0954,2026-01-04 13:30:00,55.0,17.0,14.0,preventive,electrical,F003,minor,94.0,97.0,TECH03,bearing,1462.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0955,2026-01-04 13:35:00,12.0,8.0,9.0,corrective,hydraulic,F001,critical,89.0,230.0,TECH02,pump,2008.5,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0956,2026-01-04 13:40:00,35.5,28.0,3.0,preventive,hydraulic,F001,major,88.5,122.0,TECH02,pump,2555.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0957,2026-01-04 13:45:00,59.0,11.0,4.0,preventive,hydraulic,F002,minor,88.0,185.0,TECH02,pump,2106.0,M03,FOU_FR_001,Four traitement thermique,Four industriel,FR01,Usine Lyon,France,FR_L_ARBRES,Ligne arbres de transmission,Transmission automobile,SECO/WARWICK,critical,mid_life,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0958,2026-01-04 13:50:00,30.0,8.0,10.0,preventive,hydraulic,F003,minor,104.0,230.0,TECH02,pump,639.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0959,2026-01-04 13:55:00,12.0,16.0,13.0,corrective,hydraulic,F004,minor,105.0,45.0,TECH02,pump,2484.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0960,2026-01-04 14:00:00,103.0,24.0,6.0,preventive,hydraulic,F003,major,54.0,86.0,TECH02,bearing,108.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0961,2026-01-04 14:05:00,39.0,20.0,9.0,preventive,electrical,F003,major,145.0,174.0,TECH02,sensor,2146.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0961,2026-01-04 14:10:00,18.0,13.0,10.0,preventive,electrical,F002,minor,86.0,16.0,TECH02,bearing,2584.0,M02,LAS_FR_001,Découpe laser Trumpf,Découpe laser,FR01,Usine Lyon,France,FR_L_FREINS,Ligne disques de frein,Freinage automobile,Trumpf,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0963,2026-01-04 14:15:00,24.0,24.0,1.0,corrective,electrical,F004,major,117.0,136.0,TECH02,valve,2804.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0964,2026-01-04 14:20:00,12.0,26.0,0.0,preventive,hydraulic,F002,major,148.0,67.0,TECH02,bearing,2028.0,M01,CNC_FR_001,Centre d'usinage Mazak,CNC,FR01,Usine Lyon,France,FR_L_CARTERS,Ligne carters moteur,Moteur automobile,Mazak,high,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
MEV0965,2026-01-04 14:25:00,82.0,12.0,14.0,preventive,hydraulic,F004,minor,61.0,221.0,TECH02,bearing,1867.0,M04,QLT_FR_001,Contrôle qualité vision,Contrôle qualité,FR01,Usine Lyon,France,FR_L_QUALITE,Contrôle qualité précision,Turbomachine aéronautique,Keyence,medium,recent,mature,recent,high,high,preventive,stable,stable,low,low,optimized,MES/SCADA/GMAO integres
